,UID,company,drugName,BTDdate,approvDate,ticker,date,daysFromBTD,daysFromApprov,value,pcReturn
1223,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/1/16,-32,-431,250,0.0001
1224,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/2/16,-31,-430,250,0.0001
1225,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/6/16,-27,-426,250,0.0001
1226,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/7/16,-26,-425,250,0.0001
1227,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/8/16,-25,-424,250,0.0001
1228,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/9/16,-24,-423,250,0.0001
1229,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/12/16,-21,-420,250,0.0001
1230,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/13/16,-20,-419,250,0.0001
1231,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/14/16,-19,-418,250,0.0001
1232,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/15/16,-18,-417,250,0.0001
1233,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/16/16,-17,-416,250,0.0001
1234,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/19/16,-14,-413,250,0.0001
1235,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/20/16,-13,-412,250,0.0001
1236,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/21/16,-12,-411,250,0.0001
1237,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/22/16,-11,-410,250,0.0001
1238,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/23/16,-10,-409,250,0.0001
1239,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/26/16,-7,-406,250,0.0001
1240,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/27/16,-6,-405,250,0.0001
1241,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/28/16,-5,-404,250,0.0001
1242,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/29/16,-4,-403,250,0.0001
1243,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,9/30/16,-3,-402,250,0.0001
1244,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/3/16,0,-399,250,0.0001
1245,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/4/16,1,-398,250,0.0001
1246,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/5/16,2,-397,250,0.0001
1247,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/6/16,3,-396,250,0.0001
1248,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/7/16,4,-395,250,0.0001
1249,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/10/16,7,-392,250,0.0001
1250,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/11/16,8,-391,250,0.0001
1251,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/12/16,9,-390,250,0.0001
1252,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/13/16,10,-389,250,0.0001
1253,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/14/16,11,-388,250,0.0001
1254,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/17/16,14,-385,250,0.0001
1255,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/18/16,15,-384,250,0.0001
1256,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/19/16,16,-383,250,0.0001
1257,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/20/16,17,-382,250,0.0001
1258,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/21/16,18,-381,250,0.0001
1259,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/24/16,21,-378,250,0.0001
1260,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/25/16,22,-377,250,0.0001
1261,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/26/16,23,-376,250,0.0001
1262,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/27/16,24,-375,250,0.0001
1263,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/28/16,25,-374,250,0.0001
1264,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,10/31/16,28,-371,250,0.0001
1265,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/1/16,29,-370,250,0.0001
1266,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/2/16,30,-369,250,0.0001
1267,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/3/16,31,-368,250,0.0001
1268,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/4/16,32,-367,250,0.0001
1269,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/7/16,35,-364,250,0.0001
1270,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/8/16,36,-363,250,0.0001
1271,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/9/16,37,-362,250,0.0001
1272,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/10/16,38,-361,250,0.0001
1273,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/11/16,39,-360,250,0.0001
1274,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/14/16,42,-357,250,0.0001
1275,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/15/16,43,-356,250,0.0001
1276,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/16/16,44,-355,250,0.0001
1277,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/17/16,45,-354,250,0.0001
1278,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/18/16,46,-353,250,0.0001
1279,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/21/16,49,-350,250,0.0001
1280,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/22/16,50,-349,250,0.0001
1281,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/23/16,51,-348,250,0.0001
1282,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/25/16,53,-346,250,0.0001
1283,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/28/16,56,-343,250,0.0001
1284,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/29/16,57,-342,250,0.0001
1285,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,11/30/16,58,-341,250,0.0001
1286,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/1/16,59,-340,250,0.0001
1287,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/2/16,60,-339,250,0.0001
1288,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/5/16,63,-336,250,0.0001
1289,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/6/16,64,-335,250,0.0001
1290,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/7/16,65,-334,250,0.0001
1291,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/8/16,66,-333,250,0.0001
1292,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/9/16,67,-332,250,0.0001
1293,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/12/16,70,-329,250,0.0001
1294,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/13/16,71,-328,250,0.0001
1295,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/14/16,72,-327,250,0.0001
1296,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/15/16,73,-326,250,0.0001
1297,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/16/16,74,-325,250,0.0001
1298,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/19/16,77,-322,250,0.0001
1299,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/20/16,78,-321,250,0.0001
1300,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/21/16,79,-320,250,0.0001
1301,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/22/16,80,-319,250,0.0001
1302,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/23/16,81,-318,250,0.0001
1303,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/27/16,85,-314,250,0.0001
1304,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/28/16,86,-313,250,0.0001
1305,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/29/16,87,-312,250,0.0001
1306,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,12/30/16,88,-311,250,0.0001
1307,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/3/17,92,-307,250,0.0001
1308,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/4/17,93,-306,250,0.0001
1309,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/5/17,94,-305,250,0.0001
1310,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/6/17,95,-304,250,0.0001
1311,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/9/17,98,-301,250,0.0001
1312,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/10/17,99,-300,250,0.0001
1313,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/11/17,100,-299,250,0.0001
1314,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/12/17,101,-298,250,0.0001
1315,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/13/17,102,-297,250,0.0001
1316,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/17/17,106,-293,250,0.0001
1317,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/18/17,107,-292,250,0.0001
1318,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/19/17,108,-291,250,0.0001
1319,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/20/17,109,-290,250,0.0001
1320,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/23/17,112,-287,250,0.0001
1321,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/24/17,113,-286,250,0.0001
1322,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/25/17,114,-285,250,0.0001
1323,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/26/17,115,-284,250,0.0001
1324,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/27/17,116,-283,250,0.0001
1325,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/30/17,119,-280,250,0.0001
1326,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,1/31/17,120,-279,250,0.0001
1327,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/6/14,-119,-743,250,0.0001
1328,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/7/14,-118,-742,250,0.0001
1329,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/8/14,-117,-741,250,0.0001
1330,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/9/14,-116,-740,250,0.0001
1331,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/10/14,-115,-739,250,0.0001
1332,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/13/14,-112,-736,250,0.0001
1333,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/14/14,-111,-735,250,0.0001
1334,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/15/14,-110,-734,250,0.0001
1335,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/16/14,-109,-733,250,0.0001
1336,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/17/14,-108,-732,250,0.0001
1337,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/20/14,-105,-729,250,0.0001
1338,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/21/14,-104,-728,250,0.0001
1339,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/22/14,-103,-727,250,0.0001
1340,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/23/14,-102,-726,250,0.0001
1341,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/24/14,-101,-725,250,0.0001
1342,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/27/14,-98,-722,250,0.0001
1343,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/28/14,-97,-721,250,0.0001
1344,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/29/14,-96,-720,250,0.0001
1345,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/30/14,-95,-719,250,0.0001
1346,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,10/31/14,-94,-718,250,0.0001
1347,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/3/14,-91,-715,250,0.0001
1348,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/4/14,-90,-714,250,0.0001
1349,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/5/14,-89,-713,250,0.0001
1350,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/6/14,-88,-712,250,0.0001
1351,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/7/14,-87,-711,250,0.0001
1352,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/10/14,-84,-708,250,0.0001
1353,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/11/14,-83,-707,250,0.0001
1354,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/12/14,-82,-706,250,0.0001
1355,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/13/14,-81,-705,250,0.0001
1356,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/14/14,-80,-704,250,0.0001
1357,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/17/14,-77,-701,250,0.0001
1358,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/18/14,-76,-700,250,0.0001
1359,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/19/14,-75,-699,250,0.0001
1360,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/20/14,-74,-698,250,0.0001
1361,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/21/14,-73,-697,250,0.0001
1362,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/24/14,-70,-694,250,0.0001
1363,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/25/14,-69,-693,250,0.0001
1364,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/26/14,-68,-692,250,0.0001
1365,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,11/28/14,-66,-690,250,0.0001
1366,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/1/14,-63,-687,250,0.0001
1367,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/2/14,-62,-686,250,0.0001
1368,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/3/14,-61,-685,250,0.0001
1369,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/4/14,-60,-684,250,0.0001
1370,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/5/14,-59,-683,250,0.0001
1371,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/8/14,-56,-680,250,0.0001
1372,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/9/14,-55,-679,250,0.0001
1373,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/10/14,-54,-678,250,0.0001
1374,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/11/14,-53,-677,250,0.0001
1375,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/12/14,-52,-676,250,0.0001
1376,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/15/14,-49,-673,250,0.0001
1377,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/16/14,-48,-672,250,0.0001
1378,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/17/14,-47,-671,250,0.0001
1379,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/18/14,-46,-670,250,0.0001
1380,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/19/14,-45,-669,250,0.0001
1381,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/22/14,-42,-666,250,0.0001
1382,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/23/14,-41,-665,250,0.0001
1383,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/24/14,-40,-664,250,0.0001
1384,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/26/14,-38,-662,250,0.0001
1385,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/29/14,-35,-659,250,0.0001
1386,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/30/14,-34,-658,250,0.0001
1387,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,12/31/14,-33,-657,250,0.0001
1388,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/2/15,-31,-655,250,0.0001
1389,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/5/15,-28,-652,250,0.0001
1390,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/6/15,-27,-651,250,0.0001
1391,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/7/15,-26,-650,250,0.0001
1392,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/8/15,-25,-649,250,0.0001
1393,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/9/15,-24,-648,250,0.0001
1394,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/12/15,-21,-645,250,0.0001
1395,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/13/15,-20,-644,250,0.0001
1396,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/14/15,-19,-643,250,0.0001
1397,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/15/15,-18,-642,250,0.0001
1398,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/16/15,-17,-641,250,0.0001
1399,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/20/15,-13,-637,250,0.0001
1400,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/21/15,-12,-636,250,0.0001
1401,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/22/15,-11,-635,250,0.0001
1402,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/23/15,-10,-634,250,0.0001
1403,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/26/15,-7,-631,250,0.0001
1404,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/27/15,-6,-630,250,0.0001
1405,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/28/15,-5,-629,250,0.0001
1406,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/29/15,-4,-628,250,0.0001
1407,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,1/30/15,-3,-627,250,0.0001
1408,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/2/15,0,-624,250,0.0001
1409,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/3/15,1,-623,250,0.0001
1410,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/4/15,2,-622,250,0.0001
1411,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/5/15,3,-621,250,0.0001
1412,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/6/15,4,-620,250,0.0001
1413,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/9/15,7,-617,250,0.0001
1414,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/10/15,8,-616,250,0.0001
1415,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/11/15,9,-615,250,0.0001
1416,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/12/15,10,-614,250,0.0001
1417,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/13/15,11,-613,250,0.0001
1418,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/17/15,15,-609,250,0.0001
1419,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/18/15,16,-608,250,0.0001
1420,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/19/15,17,-607,250,0.0001
1421,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/20/15,18,-606,250,0.0001
1422,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/23/15,21,-603,250,0.0001
1423,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/24/15,22,-602,250,0.0001
1424,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/25/15,23,-601,250,0.0001
1425,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/26/15,24,-600,250,0.0001
1426,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,2/27/15,25,-599,250,0.0001
1427,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,3/2/15,28,-596,250,0.0001
1428,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,3/3/15,29,-595,250,0.0001
1429,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,3/4/15,30,-594,250,0.0001
1430,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,3/5/15,31,-593,250,0.0001
1431,Roche Tecentriq 2015-02-02,Roche,Tecentriq,2/2/15,10/18/16,RHHBY,3/6/15,32,-592,250,0.0001
